1.0	-1.0	-0.47089977836761654	-0.9452417794970989
2.0	1.0	0.010653349624107022	-0.7152417794970989
3.0	1.0	-0.08678809724751729	-1.005241779497099
4.0	1.0	-0.2706536911591999	-0.8152417794970989
5.0	1.0	-0.3380898068156036	-0.8652417794970989
6.0	1.0	-0.07353758259173204	-1.1052417794970988
7.0	1.0	-0.16863732334621417	-1.075241779497099
8.0	1.0	-0.21994853511119938	-1.035241779497099
9.0	1.0	-0.12139110898427985	-0.9952417794970989
10.0	1.0	-0.3163814426308085	-0.9552417794970989
11.0	1.0	-0.3343552644204306	-1.0852417794970988
12.0	1.0	-0.30581251999817605	-0.9452417794970989
13.0	1.0	-0.2686166068963387	-1.005241779497099
14.0	1.0	-0.22739374627258369	-1.1652417794970988
15.0	1.0	-0.3861785423014014	-0.9152417794970988
16.0	1.0	-0.053215789650166545	-0.7152417794970989
17.0	1.0	-0.19554506229068452	-0.9352417794970989
18.0	1.0	-0.24150983906330353	-0.7952417794970988
19.0	1.0	-0.5109736518690997	-1.055241779497099
20.0	1.0	-0.39103380571678437	-0.9252417794970988
21.0	1.0	-0.35184816846021816	-0.8552417794970989
22.0	1.0	-0.2094695798799806	-1.075241779497099
23.0	1.0	-0.07972263895323783	-0.9252417794970988
24.0	1.0	-0.11277466579129375	-0.8452417794970989
25.0	1.0	-0.19117104888284558	-0.8952417794970989
26.0	1.0	-0.2041576939545418	-0.7152417794970989
27.0	1.0	-0.2677621905625438	-0.9052417794970988
28.0	1.0	-0.1887965855409311	-0.6352417794970989
29.0	1.0	-0.11247248138515076	-0.9252417794970988
30.0	1.0	0.12340498297640334	-0.8152417794970989
31.0	1.0	-0.3386472125398748	-0.7852417794970988
32.0	1.0	-0.2125024406498961	-0.7052417794970989
33.0	1.0	-0.15854793877845486	-0.6952417794970989
34.0	1.0	-0.14476266136850052	-0.6852417794970989
35.0	1.0	-0.23352131744799828	-0.6352417794970989
36.0	1.0	-0.4940416538357745	-1.035241779497099
37.0	1.0	-0.31071493538480743	-0.7252417794970989
38.0	1.0	-0.27881120777099816	-0.7652417794970989
39.0	1.0	-0.24471124773453212	-0.9052417794970988
40.0	1.0	-0.19345291988431385	-0.8052417794970989
41.0	1.0	-0.4891824908068144	-0.8952417794970989
42.0	1.0	-0.2786058946218243	-0.9852417794970989
43.0	1.0	-0.3625532727524329	-0.9352417794970989
44.0	1.0	-0.28606586878156637	-0.7852417794970988
45.0	1.0	-0.1525065636397278	-0.8152417794970989
46.0	1.0	-0.05945387332692342	-0.8152417794970989
47.0	1.0	-0.14069628539739543	-0.9352417794970989
48.0	1.0	-0.15388779229327199	-0.8852417794970989
49.0	1.0	-0.3768526547797816	-0.9252417794970988
50.0	1.0	-0.2568101894639105	-0.6752417794970988
51.0	1.0	-0.10878789288221147	-1.0652417794970988
52.0	1.0	-0.05038475059472147	-0.9152417794970988
53.0	1.0	-0.22385449929934476	-0.7552417794970989
54.0	1.0	-0.26305077144325695	-1.1252417794970988
55.0	1.0	-0.19600175985532414	-0.9352417794970989
56.0	1.0	-0.1678182235935488	-1.0652417794970988
57.0	1.0	-0.21270120572666484	-1.0852417794970988
58.0	1.0	-0.25345697413317375	-0.8652417794970989
59.0	1.0	-0.2732570272470256	-1.035241779497099
60.0	1.0	-0.2703197426226843	-1.0652417794970988
61.0	1.0	-0.30154597450364096	-1.0652417794970988
62.0	1.0	-0.2865322987066519	-0.9452417794970989
63.0	1.0	-0.17599340961832222	-0.8952417794970989
64.0	1.0	-0.18649327833960339	-0.8952417794970989
65.0	1.0	0.039916777009127824	-0.8452417794970989
66.0	1.0	-0.25361667926769793	-1.1952417794970989
67.0	1.0	-0.220120333005272	-1.1352417794970988
68.0	1.0	-0.27752946540213175	-1.1852417794970989
69.0	1.0	-0.23258431081599484	-0.9552417794970989
70.0	1.0	-0.21382076889870116	-1.2152417794970989
71.0	1.0	-0.3860478456205715	-1.005241779497099
72.0	1.0	-0.41031694445273637	-1.005241779497099
73.0	1.0	-0.29509557446313495	-0.8852417794970989
74.0	1.0	-0.3230804320351788	-0.9652417794970989
75.0	1.0	-0.3199267233321013	-1.005241779497099
76.0	1.0	-0.07891817849366334	-0.9052417794970988
77.0	1.0	-0.3854084287698285	-1.0852417794970988
78.0	1.0	-0.3012142162619139	-1.025241779497099
79.0	1.0	-0.343783921009139	-1.1052417794970988
80.0	1.0	-0.3720218089326518	-0.8352417794970989
81.0	1.0	-0.3753342257329709	-0.9952417794970989
